SystemCodeNumber,Capacity,Occupancy,LastUpdated,Date,Hour,Day,Month,DayOfWeek,IsWeekend,AvailableSpaces,OccupancyRate,Previous_Availability,Lag_2_Availability,Lag_3_Availability,Rolling_Average_Availability
Shopping,1920,1426,2016-12-05 11:02:06,2016-12-05,11,5,12,Monday,0,494,0.7427083333333333,640.0,699.0,808.0,715.6666666666666
Bull Ring,3053,1591,2016-12-05 11:02:06,2016-12-05,11,5,12,Monday,0,1462,0.5211267605633803,1909.0,2272.0,2599.0,2260.0
Others-CCCPS119a,2803,603,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,2200,0.21512665001783804,2238.0,2295.0,2352.0,2295.0
Others-CCCPS105a,2009,1238,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,771,0.6162269785963166,854.0,980.0,1062.0,965.3333333333334
BHMBCCPST01,317,137,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,180,0.43217665615141954,193.0,218.0,230.0,213.66666666666666
BHMEURBRD01,470,399,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,71,0.8489361702127659,85.0,100.0,121.0,102.0
BHMBRCBRG02,1194,721,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,473,0.6038525963149078,605.0,782.0,909.0,765.3333333333334
Bull Ring,3053,1924,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,1129,0.6301998034719948,1462.0,1909.0,2272.0,1881.0
BHMEURBRD02,220,194,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,26,0.8818181818181818,30.0,34.0,39.0,34.333333333333336
Broad Street,690,593,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,97,0.8594202898550725,115.0,134.0,160.0,136.33333333333334
Others-CCCPS98,3103,1014,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,2089,0.3267805349661618,2131.0,2209.0,2255.0,2198.3333333333335
Others-CCCPS202,2937,1181,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,1756,0.4021109976166156,1806.0,1887.0,1966.0,1886.3333333333333
NIA South,788,209,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,579,0.2652284263959391,591.0,606.0,618.0,605.0
Others-CCCPS135a,3883,3349,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,534,0.8624774658768993,583.0,769.0,881.0,744.3333333333334
BHMBCCTHL01,387,359,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,28,0.9276485788113695,55.0,96.0,138.0,96.33333333333333
Others-CCCPS133,4675,2803,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,1872,0.599572192513369,2261.0,2793.0,3196.0,2750.0
BHMNCPNHS01,500,436,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,64,0.872,62.0,76.0,100.0,79.33333333333333
BHMNCPNST01,485,229,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,256,0.47216494845360824,262.0,282.0,293.0,279.0
BHMBCCMKT01,577,126,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,451,0.21837088388214904,464.0,490.0,514.0,489.3333333333333
BHMNCPPLS01,450,109,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,341,0.24222222222222223,366.0,389.0,398.0,384.3333333333333
BHMBRCBRG03,849,228,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,621,0.26855123674911663,647.0,687.0,715.0,683.0
Shopping,1920,1468,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,452,0.7645833333333333,494.0,640.0,699.0,611.0
NIA Car Parks,1268,240,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,1028,0.1892744479495268,1039.0,1055.0,1069.0,1054.3333333333333
BHMMBMMBX01,687,541,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,146,0.7874818049490538,172.0,213.0,233.0,206.0
BHMNCPRAN01,600,580,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,20,0.9666666666666667,30.0,55.0,86.0,57.0
BHMNCPHST01,1200,814,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,386,0.6783333333333333,428.0,476.0,535.0,479.6666666666667
Others-CCCPS8,1322,697,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,625,0.527231467473525,682.0,767.0,829.0,759.3333333333334
BHMBRCBRG01,1010,975,2016-12-05 11:29:09,2016-12-05,11,5,12,Monday,0,35,0.9653465346534653,210.0,440.0,648.0,432.6666666666667
BHMBRCBRG03,849,259,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,590,0.3050647820965842,621.0,647.0,687.0,651.6666666666666
BHMNCPPLS01,450,130,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,320,0.28888888888888886,341.0,366.0,389.0,365.3333333333333
BHMEURBRD02,220,204,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,16,0.9272727272727272,26.0,30.0,34.0,30.0
Others-CCCPS98,3103,1048,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,2055,0.337737673219465,2089.0,2131.0,2209.0,2143.0
BHMNCPNST01,485,234,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,251,0.4824742268041237,256.0,262.0,282.0,266.6666666666667
BHMBCCMKT01,577,148,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,429,0.2564991334488735,451.0,464.0,490.0,468.3333333333333
BHMBRCBRG02,1194,818,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,376,0.6850921273031826,473.0,605.0,782.0,620.0
BHMMBMMBX01,687,558,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,129,0.8122270742358079,146.0,172.0,213.0,177.0
NIA South,788,221,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,567,0.28045685279187815,579.0,591.0,606.0,592.0
BHMNCPRAN01,600,582,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,18,0.97,20.0,30.0,55.0,35.0
Others-CCCPS8,1322,752,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,570,0.5688350983358548,625.0,682.0,767.0,691.3333333333334
Bull Ring,3053,2089,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,964,0.6842450049132002,1129.0,1462.0,1909.0,1500.0
BHMNCPNHS01,500,444,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,56,0.888,64.0,62.0,76.0,67.33333333333333
Others-CCCPS135a,3883,3438,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,445,0.8853978882307494,534.0,583.0,769.0,628.6666666666666
BHMBCCTHL01,387,387,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,0,1.0,28.0,55.0,96.0,59.666666666666664
Others-CCCPS105a,2009,1310,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,699,0.6520657043305127,771.0,854.0,980.0,868.3333333333334
Shopping,1920,1548,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,372,0.80625,452.0,494.0,640.0,528.6666666666666
BHMEURBRD01,470,416,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,54,0.8851063829787233,71.0,85.0,100.0,85.33333333333333
BHMBRCBRG01,1010,1010,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,0,1.0,35.0,210.0,440.0,228.33333333333334
Others-CCCPS119a,2803,644,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,2159,0.2297538351765965,2200.0,2238.0,2295.0,2244.3333333333335
BHMNCPHST01,1200,862,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,338,0.7183333333333334,386.0,428.0,476.0,430.0
Others-CCCPS133,4675,3011,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,1664,0.6440641711229946,1872.0,2261.0,2793.0,2308.6666666666665
Broad Street,690,620,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,70,0.8985507246376812,97.0,115.0,134.0,115.33333333333333
NIA Car Parks,1268,252,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,1016,0.19873817034700317,1028.0,1039.0,1055.0,1040.6666666666667
BHMBCCPST01,317,150,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,167,0.47318611987381703,180.0,193.0,218.0,197.0
Others-CCCPS202,2937,1240,2016-12-05 11:56:10,2016-12-05,11,5,12,Monday,0,1697,0.42219952332311883,1756.0,1806.0,1887.0,1816.3333333333333
NIA Car Parks,1268,253,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,1015,0.1995268138801262,1016.0,1028.0,1039.0,1027.6666666666667
BHMNCPRAN01,600,580,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,20,0.9666666666666667,18.0,20.0,30.0,22.666666666666668
BHMBCCTHL01,387,387,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,0,1.0,0.0,28.0,55.0,27.666666666666668
Bull Ring,3053,2265,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,788,0.7418932197838192,964.0,1129.0,1462.0,1185.0
Others-CCCPS135a,3883,3452,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,431,0.8890033479268606,445.0,534.0,583.0,520.6666666666666
BHMBRCBRG01,1010,1010,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,0,1.0,0.0,35.0,210.0,81.66666666666667
BHMBCCMKT01,577,161,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,416,0.27902946273830154,429.0,451.0,464.0,448.0
Others-CCCPS133,4675,3241,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,1434,0.6932620320855615,1664.0,1872.0,2261.0,1932.3333333333333
BHMEURBRD02,220,203,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,17,0.9227272727272727,16.0,26.0,30.0,24.0
BHMNCPNHS01,500,447,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,53,0.894,56.0,64.0,62.0,60.666666666666664
BHMNCPNST01,485,241,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,244,0.49690721649484537,251.0,256.0,262.0,256.3333333333333
BHMEURBRD01,470,422,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,48,0.8978723404255319,54.0,71.0,85.0,70.0
Others-CCCPS8,1322,790,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,532,0.5975794251134644,570.0,625.0,682.0,625.6666666666666
BHMMBMMBX01,687,575,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,112,0.8369723435225619,129.0,146.0,172.0,149.0
NIA South,788,227,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,561,0.2880710659898477,567.0,579.0,591.0,579.0
BHMBCCPST01,317,163,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,154,0.5141955835962145,167.0,180.0,193.0,180.0
Others-CCCPS119a,2803,646,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,2157,0.23046735640385302,2159.0,2200.0,2238.0,2199.0
Shopping,1920,1560,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,360,0.8125,372.0,452.0,494.0,439.3333333333333
BHMBRCBRG02,1194,976,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,218,0.8174204355108877,376.0,473.0,605.0,484.6666666666667
BHMNCPPLS01,450,160,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,290,0.35555555555555557,320.0,341.0,366.0,342.3333333333333
BHMNCPHST01,1200,871,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,329,0.7258333333333333,338.0,386.0,428.0,384.0
Others-CCCPS202,2937,1255,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,1682,0.42730677562138236,1697.0,1756.0,1806.0,1753.0
Others-CCCPS105a,2009,1365,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,644,0.6794425087108014,699.0,771.0,854.0,774.6666666666666
Broad Street,690,625,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,65,0.9057971014492754,70.0,97.0,115.0,94.0
BHMBRCBRG03,849,279,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,570,0.3286219081272085,590.0,621.0,647.0,619.3333333333334
Others-CCCPS98,3103,1073,2016-12-05 12:29:10,2016-12-05,12,5,12,Monday,0,2030,0.34579439252336447,2055.0,2089.0,2131.0,2091.6666666666665
BHMNCPRAN01,600,568,2016-12-05 12:56:05,2016-12-05,12,5,12,Monday,0,32,0.9466666666666667,20.0,18.0,20.0,19.333333333333332
BHMBCCMKT01,577,172,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,405,0.29809358752166376,416.0,429.0,451.0,432.0
Shopping,1920,1568,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,352,0.8166666666666667,360.0,372.0,452.0,394.6666666666667
BHMBRCBRG03,849,316,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,533,0.37220259128386335,570.0,590.0,621.0,593.6666666666666
BHMNCPNHS01,500,455,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,45,0.91,53.0,56.0,64.0,57.666666666666664
BHMBRCBRG01,1010,1009,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,1,0.999009900990099,0.0,0.0,35.0,11.666666666666666
BHMNCPHST01,1200,883,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,317,0.7358333333333333,329.0,338.0,386.0,351.0
BHMMBMMBX01,687,593,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,94,0.8631732168850073,112.0,129.0,146.0,129.0
NIA Car Parks,1268,245,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,1023,0.19321766561514195,1015.0,1016.0,1028.0,1019.6666666666666
BHMNCPPLS01,450,184,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,266,0.4088888888888889,290.0,320.0,341.0,317.0
Others-CCCPS135a,3883,3451,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,432,0.8887458150914241,431.0,445.0,534.0,470.0
Others-CCCPS133,4675,3401,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,1274,0.7274866310160428,1434.0,1664.0,1872.0,1656.6666666666667
BHMBCCTHL01,387,387,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,0,1.0,0.0,0.0,28.0,9.333333333333334
NIA South,788,223,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,565,0.282994923857868,561.0,567.0,579.0,569.0
Others-CCCPS8,1322,817,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,505,0.6180030257186082,532.0,570.0,625.0,575.6666666666666
Bull Ring,3053,2383,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,670,0.7805437274811661,788.0,964.0,1129.0,960.3333333333334
BHMEURBRD01,470,432,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,38,0.9191489361702128,48.0,54.0,71.0,57.666666666666664
BHMNCPNST01,485,241,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,244,0.49690721649484537,244.0,251.0,256.0,250.33333333333334
Others-CCCPS105a,2009,1410,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,599,0.701841712294674,644.0,699.0,771.0,704.6666666666666
BHMBCCPST01,317,170,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,147,0.5362776025236593,154.0,167.0,180.0,167.0
BHMEURBRD02,220,202,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,18,0.9181818181818182,17.0,16.0,26.0,19.666666666666668
Others-CCCPS119a,2803,640,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,2163,0.22832679272208348,2157.0,2159.0,2200.0,2172.0
BHMBRCBRG02,1194,1058,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,136,0.8860971524288107,218.0,376.0,473.0,355.6666666666667
Others-CCCPS98,3103,1082,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,2021,0.34869481147276826,2030.0,2055.0,2089.0,2058.0
Others-CCCPS202,2937,1267,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,1670,0.4313925774599932,1682.0,1697.0,1756.0,1711.6666666666667
Broad Street,690,634,2016-12-05 13:02:08,2016-12-05,13,5,12,Monday,0,56,0.9188405797101449,65.0,70.0,97.0,77.33333333333333
NIA South,788,223,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,565,0.282994923857868,565.0,561.0,567.0,564.3333333333334
BHMMBMMBX01,687,598,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,89,0.8704512372634643,94.0,112.0,129.0,111.66666666666667
BHMEURBRD01,470,436,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,34,0.9276595744680851,38.0,48.0,54.0,46.666666666666664
Others-CCCPS8,1322,807,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,515,0.6104387291981845,505.0,532.0,570.0,535.6666666666666
Others-CCCPS133,4675,3457,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,1218,0.7394652406417113,1274.0,1434.0,1664.0,1457.3333333333333
Others-CCCPS202,2937,1265,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,1672,0.4307116104868914,1670.0,1682.0,1697.0,1683.0
BHMNCPPLS01,450,175,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,275,0.3888888888888889,266.0,290.0,320.0,292.0
Bull Ring,3053,2441,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,612,0.7995414346544383,670.0,788.0,964.0,807.3333333333334
BHMBRCBRG01,1010,1009,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,1,0.999009900990099,1.0,0.0,0.0,0.3333333333333333
Broad Street,690,633,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,57,0.9173913043478261,56.0,65.0,70.0,63.666666666666664
BHMBCCPST01,317,172,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,145,0.5425867507886435,147.0,154.0,167.0,156.0
Others-CCCPS98,3103,1083,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,2020,0.3490170802449243,2021.0,2030.0,2055.0,2035.3333333333333
BHMBCCTHL01,387,387,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,0,1.0,0.0,0.0,0.0,0.0
BHMNCPRAN01,600,569,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,31,0.9483333333333334,32.0,20.0,18.0,23.333333333333332
Others-CCCPS135a,3883,3450,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,433,0.8884882822559876,432.0,431.0,445.0,436.0
NIA Car Parks,1268,239,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,1029,0.18848580441640378,1023.0,1015.0,1016.0,1018.0
Shopping,1920,1563,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,357,0.8140625,352.0,360.0,372.0,361.3333333333333
BHMBCCMKT01,577,177,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,400,0.30675909878682844,405.0,416.0,429.0,416.6666666666667
BHMBRCBRG02,1194,1107,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,87,0.9271356783919598,136.0,218.0,376.0,243.33333333333334
Others-CCCPS119a,2803,631,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,2172,0.22511594719942918,2163.0,2157.0,2159.0,2159.6666666666665
BHMNCPHST01,1200,878,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,322,0.7316666666666667,317.0,329.0,338.0,328.0
Others-CCCPS105a,2009,1405,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,604,0.6993529118964659,599.0,644.0,699.0,647.3333333333334
BHMBRCBRG03,849,325,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,524,0.3828032979976443,533.0,570.0,590.0,564.3333333333334
BHMEURBRD02,220,197,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,23,0.8954545454545455,18.0,17.0,16.0,17.0
BHMNCPNHS01,500,451,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,49,0.902,45.0,53.0,56.0,51.333333333333336
BHMNCPNST01,485,243,2016-12-05 13:29:09,2016-12-05,13,5,12,Monday,0,242,0.5010309278350515,244.0,244.0,251.0,246.33333333333334
BHMNCPNHS01,500,444,2016-12-05 13:56:05,2016-12-05,13,5,12,Monday,0,56,0.888,49.0,45.0,53.0,49.0
BHMNCPPLS01,450,170,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,280,0.37777777777777777,275.0,266.0,290.0,277.0
NIA Car Parks,1268,227,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,1041,0.17902208201892744,1029.0,1023.0,1015.0,1022.3333333333334
Shopping,1920,1526,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,394,0.7947916666666667,357.0,352.0,360.0,356.3333333333333
Broad Street,690,632,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,58,0.9159420289855073,57.0,56.0,65.0,59.333333333333336
Others-CCCPS135a,3883,3400,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,483,0.8756116404841617,433.0,432.0,431.0,432.0
Others-CCCPS202,2937,1256,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,1681,0.4276472591079333,1672.0,1670.0,1682.0,1674.6666666666667
Others-CCCPS133,4675,3391,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,1284,0.7253475935828877,1218.0,1274.0,1434.0,1308.6666666666667
Others-CCCPS119a,2803,613,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,2190,0.21869425615412058,2172.0,2163.0,2157.0,2164.0
Others-CCCPS105a,2009,1364,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,645,0.6789447486311598,604.0,599.0,644.0,615.6666666666666
Others-CCCPS98,3103,1041,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,2062,0.3354817918143732,2020.0,2021.0,2030.0,2023.6666666666667
NIA South,788,216,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,572,0.27411167512690354,565.0,565.0,561.0,563.6666666666666
BHMEURBRD01,470,434,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,36,0.9234042553191489,34.0,38.0,48.0,40.0
BHMNCPRAN01,600,564,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,36,0.94,31.0,32.0,20.0,27.666666666666668
BHMBRCBRG02,1194,1100,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,94,0.9212730318257957,87.0,136.0,218.0,147.0
BHMBRCBRG03,849,321,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,528,0.37809187279151946,524.0,533.0,570.0,542.3333333333334
BHMBCCPST01,317,169,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,148,0.5331230283911672,145.0,147.0,154.0,148.66666666666666
BHMNCPNST01,485,241,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,244,0.49690721649484537,242.0,244.0,244.0,243.33333333333334
BHMEURBRD02,220,198,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,22,0.9,23.0,18.0,17.0,19.333333333333332
Bull Ring,3053,2410,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,643,0.7893874877169996,612.0,670.0,788.0,690.0
BHMBRCBRG01,1010,989,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,21,0.9792079207920792,1.0,1.0,0.0,0.6666666666666666
BHMBCCTHL01,387,383,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,4,0.9896640826873385,0.0,0.0,0.0,0.0
Others-CCCPS8,1322,794,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,528,0.6006051437216339,515.0,505.0,532.0,517.3333333333334
BHMNCPHST01,1200,861,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,339,0.7175,322.0,317.0,329.0,322.6666666666667
BHMBCCMKT01,577,170,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,407,0.29462738301559793,400.0,405.0,416.0,407.0
BHMMBMMBX01,687,570,2016-12-05 14:02:11,2016-12-05,14,5,12,Monday,0,117,0.8296943231441049,89.0,94.0,112.0,98.33333333333333
NIA Car Parks,1268,211,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,1057,0.16640378548895898,1041.0,1029.0,1023.0,1031.0
Others-CCCPS135a,3883,3378,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,505,0.8699459181045583,483.0,433.0,432.0,449.3333333333333
Others-CCCPS133,4675,3208,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,1467,0.6862032085561497,1284.0,1218.0,1274.0,1258.6666666666667
BHMNCPHST01,1200,843,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,357,0.7025,339.0,322.0,317.0,326.0
BHMBRCBRG01,1010,935,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,75,0.9257425742574258,21.0,1.0,1.0,7.666666666666667
BHMNCPPLS01,450,152,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,298,0.3377777777777778,280.0,275.0,266.0,273.6666666666667
Others-CCCPS105a,2009,1308,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,701,0.6510701841712294,645.0,604.0,599.0,616.0
BHMBRCBRG03,849,316,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,533,0.37220259128386335,528.0,524.0,533.0,528.3333333333334
BHMNCPNHS01,500,441,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,59,0.882,56.0,49.0,45.0,50.0
BHMMBMMBX01,687,555,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,132,0.8078602620087336,117.0,89.0,94.0,100.0
BHMBCCMKT01,577,165,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,412,0.28596187175043325,407.0,400.0,405.0,404.0
Others-CCCPS8,1322,753,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,569,0.5695915279878971,528.0,515.0,505.0,516.0
Bull Ring,3053,2276,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,777,0.7454962332132329,643.0,612.0,670.0,641.6666666666666
BHMEURBRD01,470,426,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,44,0.9063829787234042,36.0,34.0,38.0,36.0
BHMBRCBRG02,1194,1025,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,169,0.8584589614740369,94.0,87.0,136.0,105.66666666666667
NIA South,788,211,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,577,0.26776649746192893,572.0,565.0,565.0,567.3333333333334
BHMBCCTHL01,387,376,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,11,0.9715762273901809,4.0,0.0,0.0,1.3333333333333333
Others-CCCPS98,3103,994,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,2109,0.3203351595230422,2062.0,2020.0,2021.0,2034.3333333333333
Broad Street,690,626,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,64,0.9072463768115943,58.0,57.0,56.0,57.0
Others-CCCPS202,2937,1227,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,1710,0.4177732379979571,1681.0,1672.0,1670.0,1674.3333333333333
Others-CCCPS119a,2803,590,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,2213,0.2104887620406707,2190.0,2172.0,2163.0,2175.0
BHMBCCPST01,317,156,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,161,0.4921135646687697,148.0,145.0,147.0,146.66666666666666
BHMNCPRAN01,600,566,2016-12-05 14:29:08,2016-12-05,14,5,12,Monday,0,34,0.9433333333333334,36.0,31.0,32.0,33.0
